source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
Q16656,Q9UG01,NRF1,IFT172,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9Y3D7,NRF1,PAM16,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9NUQ9,NRF1,CYRIB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9NX36,NRF1,DNAJC28,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9P2D3,NRF1,HEATR5B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q96FA3,NRF1,PELI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q15181,NRF1,PPA1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,P20393,NRF1,NR1D1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9NRX2,NRF1,MRPL17,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9BVC4,NRF1,MLST8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8N9T8,NRF1,KRI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9BUL5,NRF1,PHF23,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q71F23,NRF1,CENPU,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9H0U4,NRF1,RAB1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,P51003,NRF1,PAPOLA,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9BT17,NRF1,MTG1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q96NB1,NRF1,CEP20,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8TC84,NRF1,FANK1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q96RQ9,NRF1,IL4I1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8N6L1,NRF1,KRTCAP2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8N954,NRF1,GPATCH11,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8WZ19,NRF1,KCTD13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8NBT2,NRF1,SPC24,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q8IXT5,NRF1,RBM12B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,P0C864,NRF1,DANCR,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q9BXW3,NRF1,SNHG12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q16656,Q5EBM4,NRF1,ZNF542P,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,Q9NYQ3,RAD21,HAO2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,Q6U736,RAD21,OPN5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,Q5TAA0,RAD21,TTC22,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,P49458,RAD21,SRP9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,Q12879,RAD21,GRIN2A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,P01210,RAD21,PENK,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,P42226,RAD21,STAT6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,P18428,RAD21,LBP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
O60216,P54764,RAD21,EPHA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P48382,O95838,RFX5,GLP2R,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
P48382,Q6P1K2,RFX5,PMF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15465,SUZ12,SHH,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P52945,SUZ12,PDX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q02962,SUZ12,PAX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P26367,SUZ12,PAX6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99697,SUZ12,PITX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P19544,SUZ12,WT1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P13224,SUZ12,GP1BB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P23760,SUZ12,PAX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O15266,SUZ12,SHOX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31271,SUZ12,HOXA13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P35453,SUZ12,HOXD13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43174,SUZ12,CYP26A1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q6KF10,SUZ12,GDF6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P23771,SUZ12,GATA3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H4W6,SUZ12,EBF3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q6XYB7,SUZ12,LBX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q5VYV0,SUZ12,FOXB2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NQ69,SUZ12,LHX9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NFD8,SUZ12,HELT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P84550,SUZ12,SKOR1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P05549,SUZ12,TFAP2A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P56177,SUZ12,DLX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q3SXZ3,SUZ12,ZNF718,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q6ZUU3,SUZ12,FOXL2NB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9ULV5,SUZ12,HSF4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P43699,SUZ12,NKX2-1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q03828,SUZ12,EVX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NJT0,SUZ12,UNCX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O60422,SUZ12,ONECUT3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P0CAT3,SUZ12,TLX1NB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NQV8,SUZ12,PRDM8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P0C7M3,SUZ12,SFTA3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NHT5,SUZ12,HMX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q5SQQ9,SUZ12,VAX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q08495,SUZ12,DMTN,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NGY1,SUZ12,FRG2C,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99684,SUZ12,GFI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q6UXK2,SUZ12,ISLR2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P23759,SUZ12,PAX7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NQX0,SUZ12,PRDM6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A6NCS4,SUZ12,NKX2-6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8N2R0,SUZ12,OSR2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P28329,SUZ12,CHAT,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P24468,SUZ12,NR2F2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P0CG40,SUZ12,SP9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P23769,SUZ12,GATA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P50219,SUZ12,MNX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q04743,SUZ12,EMX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P52952,SUZ12,NKX2-5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q01543,SUZ12,FLI1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8N9L1,SUZ12,ZIC4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9UPW6,SUZ12,SATB2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O60663,SUZ12,LMX1B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O60936,SUZ12,NOL3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q13072,SUZ12,BAGE,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P78367,SUZ12,NKX3-2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99626,SUZ12,CDX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q05925,SUZ12,EN1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P19622,SUZ12,EN2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q12946,SUZ12,FOXF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q12947,SUZ12,FOXF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q12948,SUZ12,FOXC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P52951,SUZ12,GBX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q92988,SUZ12,DLX4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P49640,SUZ12,EVX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P43694,SUZ12,GATA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q00056,SUZ12,HOXA4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P14652,SUZ12,HOXB2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P14651,SUZ12,HOXB3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P09067,SUZ12,HOXB5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P28358,SUZ12,HOXD10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P23677,SUZ12,ITPKA,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P28360,SUZ12,MSX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P35548,SUZ12,MSX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q14938,SUZ12,NFIX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95096,SUZ12,NKX2-2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P78337,SUZ12,PITX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15319,SUZ12,POU4F3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q16572,SUZ12,SLC18A3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P17542,SUZ12,TAL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9Y466,SUZ12,NR2E1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O00744,SUZ12,WNT10B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15915,SUZ12,ZIC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15628,SUZ12,TRADD,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99453,SUZ12,PHOX2B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q04741,SUZ12,EMX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95416,SUZ12,SOX14,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q07687,SUZ12,DLX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q06889,SUZ12,EGR3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O00358,SUZ12,FOXE1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O60548,SUZ12,FOXD2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9UBC0,SUZ12,ONECUT1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P09629,SUZ12,HOXB7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P09630,SUZ12,HOXC6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P50458,SUZ12,LHX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O96004,SUZ12,HAND1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95948,SUZ12,ONECUT2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P81133,SUZ12,SIM1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q14190,SUZ12,SIM2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P53672,SUZ12,CRYBA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P56178,SUZ12,DLX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P56179,SUZ12,DLX6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q12952,SUZ12,FOXL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99958,SUZ12,FOXC2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q92908,SUZ12,GATA6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95343,SUZ12,SIX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P04628,SUZ12,WNT1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95936,SUZ12,EOMES,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9Y5Q3,SUZ12,MAFB,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,A2RU54,SUZ12,HMX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31314,SUZ12,TLX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P49639,SUZ12,HOXA1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31270,SUZ12,HOXA11,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P48742,SUZ12,LHX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P20265,SUZ12,POU3F2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P10589,SUZ12,NR2F1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q13516,SUZ12,OLIG2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P04731,SUZ12,MT1A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15475,SUZ12,SIX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O00570,SUZ12,SOX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43435,SUZ12,TBX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q13207,SUZ12,TBX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O15119,SUZ12,TBX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q15784,SUZ12,NEUROD2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P78426,SUZ12,NKX6-1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P15863,SUZ12,PAX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P55771,SUZ12,PAX9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P20264,SUZ12,POU3F3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q01851,SUZ12,POU4F1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q92826,SUZ12,HOXB13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q13536,SUZ12,MIR9-1HG,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95076,SUZ12,ALX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P52954,SUZ12,LBX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q16650,SUZ12,TBR1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43364,SUZ12,HOXA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31268,SUZ12,HOXA7,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31274,SUZ12,HOXC9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31249,SUZ12,HOXD3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O95475,SUZ12,SIX6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NY61,SUZ12,AATF,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9UIW0,SUZ12,VAX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NRD8,SUZ12,DUOX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43248,SUZ12,HOXC11,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P28356,SUZ12,HOXD9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96IQ7,SUZ12,VSIG2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O15522,SUZ12,NKX2-8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9UPM6,SUZ12,LHX6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P32242,SUZ12,OTX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9UBR4,SUZ12,LHX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P09017,SUZ12,HOXC4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P09016,SUZ12,HOXD4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P78413,SUZ12,IRX4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q02548,SUZ12,PAX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NPC8,SUZ12,SIX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NYD6,SUZ12,HOXC10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31276,SUZ12,HOXC13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q99581,SUZ12,FEV,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q3BBV0,SUZ12,NBPF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8TBJ5,SUZ12,FEZF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96CD0,SUZ12,FBXL8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P57082,SUZ12,TBX4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NP08,SUZ12,HMX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31260,SUZ12,HOXA10,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P17509,SUZ12,HOXB6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q00444,SUZ12,HOXC5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P20719,SUZ12,HOXA5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P13378,SUZ12,HOXD8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NY43,SUZ12,BARHL2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9BZE3,SUZ12,BARHL1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9HC52,SUZ12,CBX8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9Y4Z2,SUZ12,NEUROG3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43711,SUZ12,TLX3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P22674,SUZ12,CCNO,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31277,SUZ12,HOXD11,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P35452,SUZ12,HOXD12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9NQL9,SUZ12,DMRT3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9HBU1,SUZ12,BARX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H4Q4,SUZ12,PRDM12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H4Q3,SUZ12,PRDM13,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9Y261,SUZ12,FOXA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H161,SUZ12,ALX4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q14774,SUZ12,HLX,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P61296,SUZ12,HAND2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H2C1,SUZ12,LHX5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H6I2,SUZ12,SOX17,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31273,SUZ12,HOXC8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9HAK2,SUZ12,EBF2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P58012,SUZ12,FOXL2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31267,SUZ12,HOXA6,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P17483,SUZ12,HOXB4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P17481,SUZ12,HOXB8,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P17482,SUZ12,HOXB9,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H2A3,SUZ12,NEUROG2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P78414,SUZ12,IRX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9GZT5,SUZ12,WNT10A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,O43365,SUZ12,HOXA3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9BQS2,SUZ12,SYT15,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q5XKR4,SUZ12,OTP,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96SC8,SUZ12,DMRTA2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96KF2,SUZ12,PRAC1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9BSM1,SUZ12,PCGF1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96F45,SUZ12,ZNF503,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P56706,SUZ12,WNT7B,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H598,SUZ12,SLC32A1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9BZM3,SUZ12,GSX2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8NG04,SUZ12,SLC26A10P,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8TC84,SUZ12,FANK1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8TAX0,SUZ12,OSR1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8TAU0,SUZ12,NKX2-3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q9H4S2,SUZ12,GSX1,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96A47,SUZ12,ISL2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96SF7,SUZ12,TBX15,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q96NU1,SUZ12,SAMD11,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31269,SUZ12,HOXA9,True,False,False,False,False,False,1,TRRUST:15225548,ENCODE-proximal;TRRUST,2,2,1,15225548
Q15022,Q96MF4,SUZ12,CCDC140,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P31275,SUZ12,HOXC12,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,P04732,SUZ12,MT1E,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q8N339,SUZ12,MT1M,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q7RTS3,SUZ12,PTF1A,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86Y28,SUZ12,BAGE4,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86Y29,SUZ12,BAGE3,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86Y30,SUZ12,BAGE2,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
Q15022,Q86Y27,SUZ12,BAGE5,True,False,False,False,False,False,0,,ENCODE-proximal,1,1,,
