source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
Q13131,Q6TCH7,PRKAA1,PAQR3,True,False,False,False,False,False,1,PhosphoSite:26834238,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,26834238
P42684,P10636,ABL2,MAPT,True,False,False,False,False,False,2,PhosphoSite:19542604;PhosphoSite:20110615,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_noref;iPTMnet,6,3,2,19542604;20110615
P41279,Q15418,MAP3K8,RPS6KA1,True,False,False,False,False,False,7,PhosphoSite:15647351;PhosphoSite:21183680;PhosphoSite:25855080;PhosphoSite:26744526;PhosphoSite:26862730;PhosphoSite:29290690;PhosphoSite:30586719,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM_MIMP,8,4,7,15647351;21183680;25855080;26744526;26862730;29290690;30586719
Q13177,P49023,PAK2,PXN,True,False,False,False,False,False,3,PhosphoSite:23317503;PhosphoSite:26598620;PhosphoSite:32155329,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,3,23317503;26598620;32155329
P06493,Q9NZJ0,CDK1,DTL,True,False,False,False,False,False,2,PhosphoSite:23478441;PhosphoSite:25154416,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,2,23478441;25154416
P17252,Q9UKG1,PRKCA,APPL1,True,False,False,False,False,False,1,PhosphoSite:20095645,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,1,20095645
P46020,P11216,PHKA1,PYGB,True,True,False,True,True,False,3,PhosphoSite:16887929;PhosphoSite:21668450;PhosphoSite:27660393,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Wang,4,3,3,16887929;21668450;27660393
Q05513,P49757,PRKCZ,NUMB,True,False,False,False,False,False,9,HPRD-phos:17203073;HPRD-phos:18767875;HPRD:17203073;IntAct:17203073;KEA:17203073;PhosphoSite:21775625;ProtMapper:17203073;ProtMapper:18767875;SPIKE_LC:17203073,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_noref;ProtMapper;SPIKE_LC;Wang;hprd_ProtMapper;iPTMnet;phosphoELM_MIMP,16,9,3,17203073;18767875;21775625
P41743,Q4VCS5,PRKCI,AMOT,True,False,False,False,False,False,2,PhosphoSite:27321186;ProtMapper:27321186,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Sparser_ProtMapper,5,2,1,27321186
P12931,O75604,SRC,USP2,True,False,False,False,False,False,1,PhosphoSite:29490279,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,29490279
P25098,P41146,GRK2,OPRL1,True,False,False,False,False,False,1,PhosphoSite:30914485,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,30914485
Q00535,P23443,CDK5,RPS6KB1,True,False,False,False,False,False,3,PhosphoSite:30612880;ProtMapper:17220300;ProtMapper:30612880,PhosphoSite;PhosphoSite_noref;ProtMapper;REACH_ProtMapper,4,2,2,17220300;30612880
Q13131,P55011,PRKAA1,SLC12A2,True,False,False,False,False,False,1,PhosphoSite:20442269,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,1,20442269
P31749,Q13950,AKT1,RUNX2,True,False,False,False,False,False,2,PhosphoSite:23389849;PhosphoSite:30910359,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Reactome_ProtMapper;iPTMnet;phosphoELM_MIMP,10,4,2,23389849;30910359
P53350,Q9Y265,PLK1,RUVBL1,True,False,False,False,False,False,2,PhosphoSite:26201077;ProtMapper:26201077,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,6,3,1,26201077
P17612,Q86V87,PRKACA,FHIP2B,True,False,False,False,False,False,1,PhosphoSite:25900241,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,1,25900241
P25098,P08172,GRK2,CHRM2,True,False,True,True,False,True,2,PhosphoSite:8119296;PhosphoSite:9162044,Cui2007;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,10,6,2,8119296;9162044
P07948,O14920,LYN,IKBKB,True,False,False,False,False,False,3,PhosphoSite:12645577;PhosphoSite:12707358;PhosphoSite:26353931,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet,5,3,3,12645577;12707358;26353931
P27361,P21802,MAPK3,FGFR2,True,False,True,True,False,True,1,PhosphoSite:31146385,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Wang,4,3,1,31146385
Q15139,P50552,PRKD1,VASP,True,True,False,True,True,False,29,PhosphoSite:10922374;PhosphoSite:11748216;PhosphoSite:11919161;PhosphoSite:15178555;PhosphoSite:15265792;PhosphoSite:16197368;PhosphoSite:16283430;PhosphoSite:16339778;PhosphoSite:17684063;PhosphoSite:18079117;PhosphoSite:18195108;PhosphoSite:18559661;PhosphoSite:20958117;PhosphoSite:23611601;PhosphoSite:23846685;PhosphoSite:25001901;PhosphoSite:25759389;PhosphoSite:25961942;PhosphoSite:26336132;PhosphoSite:26784437;PhosphoSite:27620165;PhosphoSite:30814249;PhosphoSite:33393955;PhosphoSite:33737052;PhosphoSite:7925440;PhosphoSite:9685341;ProtMapper:23846685;ProtMapper:24401601;ProtMapper:28051168,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet,8,4,28,10922374;11748216;11919161;15178555;15265792;16197368;16283430;16339778;17684063;18079117;18195108;18559661;20958117;23611601;23846685;24401601;25001901;25759389;25961942;26336132;26784437;27620165;28051168;30814249;33393955;33737052;7925440;9685341
P06493,Q9UPP1,CDK1,PHF8,True,False,False,False,False,False,6,PhosphoSite:20622854;PhosphoSite:23518351;dbPTM:15302935;dbPTM:19413330;dbPTM:19690332;dbPTM:20622854,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;dbPTM;iPTMnet;phosphoELM_MIMP,10,5,5,15302935;19413330;19690332;20622854;23518351
P06493,O95235,CDK1,KIF20A,True,False,True,True,False,True,1,PhosphoSite:24656812,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Wang,5,3,1,24656812
P52333,P29353,JAK3,SHC1,True,True,False,True,True,False,1,PhosphoSite:24795043,PhosphoSite;PhosphoSite_noref;Wang;iPTMnet,4,3,1,24795043
P17612,O43526,PRKACA,KCNQ2,True,False,False,False,False,False,1,PhosphoSite:27621207,PhosphoSite;PhosphoSite_noref,2,1,1,27621207
O14965,O00560,AURKA,SDCBP,True,False,False,False,False,False,1,PhosphoSite:32572158,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,32572158
P78527,Q15648,PRKDC,MED1,True,False,False,False,False,False,6,PhosphoSite:12356758;PhosphoSite:16314496;PhosphoSite:23850489;PhosphoSite:28045951;PhosphoSite:31466944;ProtMapper:23850489,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper;iPTMnet,5,3,5,12356758;16314496;23850489;28045951;31466944
P31749,Q14CB8,AKT1,ARHGAP19,True,False,False,False,False,False,1,PhosphoSite:29420299,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,29420299
P28482,Q14761,MAPK1,PTPRCAP,True,False,False,False,False,False,1,PhosphoSite:31537385,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,31537385
P12931,O14641,SRC,DVL2,True,False,False,False,False,False,1,PhosphoSite:19920076,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet,7,4,1,19920076
Q15759,P04179,MAPK11,SOD2,True,False,False,False,False,False,3,PhosphoSite:23243068;PhosphoSite:25578653;PhosphoSite:27930699,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,3,23243068;25578653;27930699
P17612,Q9UNZ2,PRKACA,NSFL1C,True,False,False,False,False,False,1,PhosphoSite:30783609,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,30783609
P16591,Q16555,FER,DPYSL2,True,False,False,False,False,False,2,PhosphoSite:29396402;ProtMapper:32655376,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,6,2,2,29396402;32655376
Q5TCX8,Q9NRM6,MAP3K21,IL17RB,True,False,False,False,False,False,1,PhosphoSite:33658352,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,33658352
Q13315,P60484,ATM,PTEN,True,False,False,False,False,False,10,KEA:17570479;PhosphoSite:23888040;PhosphoSite:25701194;ProtMapper:24656806;ProtMapper:25448482;ProtMapper:25616216;ProtMapper:25701194;ProtMapper:25982797;ProtMapper:30993208;ProtMapper:31546746,KEA;MIMP;NetworKIN_KEA;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper;iPTMnet,10,5,9,17570479;23888040;24656806;25448482;25616216;25701194;25982797;30993208;31546746
Q16539,P17844,MAPK14,DDX5,True,False,False,False,False,False,1,PhosphoSite:23110695,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet,7,4,1,23110695
P51812,Q04206,RPS6KA3,RELA,True,False,False,False,False,False,22,PhosphoSite:11027313;PhosphoSite:11931769;PhosphoSite:12230568;PhosphoSite:12628924;PhosphoSite:15516339;PhosphoSite:17959673;PhosphoSite:17991436;PhosphoSite:18178962;PhosphoSite:18362169;PhosphoSite:19911008;PhosphoSite:19933278;PhosphoSite:20504937;PhosphoSite:20639196;PhosphoSite:21354254;PhosphoSite:23100252;PhosphoSite:28698206;PhosphoSite:30765860;PhosphoSite:31574956;PhosphoSite:33594320;PhosphoSite:34465889;PhosphoSite:34674717;PhosphoSite:9660950,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,22,11027313;11931769;12230568;12628924;15516339;17959673;17991436;18178962;18362169;19911008;19933278;20504937;20639196;21354254;23100252;28698206;30765860;31574956;33594320;34465889;34674717;9660950
Q13188,P04150,STK3,NR3C1,True,False,False,False,False,False,1,PhosphoSite:33744286,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,33744286
P00519,Q9UJM3,ABL1,ERRFI1,True,False,False,False,False,False,3,PhosphoSite:22975324;PhosphoSite:26967626;PhosphoSite:32574989,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,3,22975324;26967626;32574989
A9UF07,P46109,A9UF07,CRKL,True,False,False,False,False,False,8,PhosphoSite:10608804;PhosphoSite:15256422;PhosphoSite:16424036;PhosphoSite:19061839;PhosphoSite:20697350;PhosphoSite:34921014;PhosphoSite:9053848;PhosphoSite:9710592,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,8,10608804;15256422;16424036;19061839;20697350;34921014;9053848;9710592
P25098,Q9Y5X5,GRK2,NPFFR2,True,False,False,False,False,False,1,PhosphoSite:25326382,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,25326382
P06241,O43663,FYN,PRC1,True,False,False,False,False,False,1,PhosphoSite:33510346,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,33510346
Q9Y6E0,Q7L7X3,STK24,TAOK1,True,False,False,False,False,False,1,PhosphoSite:25456499,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,25456499
Q9NQU5,P56545,PAK6,CTBP2,True,False,False,False,False,False,1,PhosphoSite:18184656,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,18184656
O15264,Q00613,MAPK13,HSF1,True,False,False,False,False,False,8,PhosphoSite:12646186;PhosphoSite:12665592;PhosphoSite:12917326;PhosphoSite:16371476;PhosphoSite:33493517;PhosphoSite:34239690;PhosphoSite:8940068;PhosphoSite:9535852,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,8,12646186;12665592;12917326;16371476;33493517;34239690;8940068;9535852
P28482,Q15007,MAPK1,WTAP,True,False,False,False,False,False,2,PhosphoSite:33217317;PhosphoSite:34312368,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,2,33217317;34312368
P00519,Q9UL17,ABL1,TBX21,True,False,False,False,False,False,2,PhosphoSite:21690296;ProtMapper:24901011,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;iPTMnet,6,3,2,21690296;24901011
P28482,P61978,MAPK1,HNRNPK,True,False,False,False,False,False,6,PhosphoSite:11231586;PhosphoSite:11259409;PhosphoSite:16564677;PhosphoSite:20960454;PhosphoSite:24236111;PhosphoSite:25410660,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,6,11231586;11259409;16564677;20960454;24236111;25410660
P53350,O95613,PLK1,PCNT,True,False,False,False,False,False,4,PhosphoSite:22184200;PhosphoSite:24466316;ProtMapper:22184200;ProtMapper:26647647,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet,11,5,3,22184200;24466316;26647647
Q06187,P25963,BTK,NFKBIA,True,True,False,True,True,False,4,PhosphoSite:12167702;PhosphoSite:12909638;PhosphoSite:30887112;ProtMapper:30887112,PhosphoNetworks;PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;Wang,7,4,3,12167702;12909638;30887112
Q05655,Q7KZI7,PRKCD,MARK2,True,False,False,False,False,False,3,PhosphoSite:15324659;PhosphoSite:19011111;PhosphoSite:33705388,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,3,15324659;19011111;33705388
P15056,Q9H9S0,BRAF,NANOG,True,False,False,False,False,False,3,PhosphoSite:30595535;ProtMapper:30595535;ProtMapper:32140262,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,4,2,2,30595535;32140262
P24941,Q14247,CDK2,CTTN,True,False,False,False,False,False,9,KEA:17570479;PhosphoSite:10537323;PhosphoSite:20444238;PhosphoSite:21079800;PhosphoSite:21856159;PhosphoSite:24188565;PhosphoSite:24867096;PhosphoSite:26490115;PhosphoSite:27363897,HPRD_MIMP;KEA;MIMP;NetworKIN_KEA;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM_MIMP,10,5,9,10537323;17570479;20444238;21079800;21856159;24188565;24867096;26490115;27363897
P42345,O95817,MTOR,BAG3,True,False,False,False,False,False,2,PhosphoSite:27659916;PhosphoSite:34685619,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM_MIMP,8,4,2,27659916;34685619
O14757,Q92974,CHEK1,ARHGEF2,True,False,False,False,False,False,1,PhosphoSite:21513698,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,7,4,1,21513698
P17252,Q13418,PRKCA,ILK,True,True,False,True,True,False,4,KEA:17570479;PhosphoSite:17420447;PhosphoSite:22521536;ProtMapper:22521536,KEA;NetworKIN_KEA;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,9,4,3,17420447;17570479;22521536
P11309,P29474,PIM1,NOS3,True,False,False,False,False,False,7,PhosphoSite:10671564;PhosphoSite:15136572;PhosphoSite:19962452;PhosphoSite:20479254;PhosphoSite:23768697;PhosphoSite:26598507;PhosphoSite:27758765,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,7,10671564;15136572;19962452;20479254;23768697;26598507;27758765
P49841,P15924,GSK3B,DSP,True,False,False,False,False,False,3,PhosphoSite:25010392;PhosphoSite:25733715;PhosphoSite:7525582,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,3,25010392;25733715;7525582
P78527,O43918,PRKDC,AIRE,True,False,False,False,False,False,4,PhosphoSite:17997173;PhosphoSite:27365398;ProtMapper:17997173;SPIKE_LC:20085707,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;SPIKE_LC;Sparser_ProtMapper;iPTMnet,10,4,3,17997173;20085707;27365398
P48730,Q9BRK4,CSNK1D,LZTS2,True,False,False,False,False,False,1,PhosphoSite:33420362,HuRI;PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,5,3,1,33420362
Q9BXM7,Q07817,PINK1,BCL2L1,True,True,False,True,True,False,14,PhosphoSite:12633850;PhosphoSite:17369848;PhosphoSite:18974096;PhosphoSite:20363734;PhosphoSite:21840391;PhosphoSite:22617334;PhosphoSite:23953109;PhosphoSite:24013390;PhosphoSite:26188358;PhosphoSite:27398719;PhosphoSite:28486788;PhosphoSite:31367011;PhosphoSite:34064109;ProtMapper:23953109,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper,4,2,13,12633850;17369848;18974096;20363734;21840391;22617334;23953109;24013390;26188358;27398719;28486788;31367011;34064109
P05771,Q07869,PRKCB,PPARA,True,True,False,True,True,False,1,PhosphoSite:15131257,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Wang;iPTMnet,8,5,1,15131257
P17252,Q8WTQ7,PRKCA,GRK7,True,False,False,False,False,False,2,PhosphoSite:15946941;PhosphoSite:18803695,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM_MIMP,7,4,2,15946941;18803695
P06493,P42695,CDK1,NCAPD3,True,False,False,False,False,False,4,PhosphoSite:21498573;PhosphoSite:30626720;ProtMapper:24934155;ProtMapper:30576375,KEGG-MEDICUS;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,6,3,4,21498573;24934155;30576375;30626720
P17252,Q12809,PRKCA,KCNH2,True,False,False,False,False,False,2,PhosphoSite:22653970;ProtMapper:22653970,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet,8,4,1,22653970
O00311,Q96GD4,CDC7,AURKB,True,False,False,False,False,False,1,PhosphoSite:31819079,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,31819079
P17252,P36897,PRKCA,TGFBR1,True,False,False,False,False,False,1,PhosphoSite:23290522,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,1,23290522
P28482,O60244,MAPK1,MED14,True,False,False,False,False,False,1,PhosphoSite:24049075,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,24049075
P27361,Q9H8Y8,MAPK3,GORASP2,True,False,False,False,False,False,1,PhosphoSite:11408587,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,9,4,1,11408587
P17612,Q9Y4C1,PRKACA,KDM3A,True,False,False,False,False,False,3,PhosphoSite:25948511;PhosphoSite:29674659;PhosphoSite:34321328,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,3,25948511;29674659;34321328
P53350,O60285,PLK1,NUAK1,True,False,False,False,False,False,2,PhosphoSite:24785407;ProtMapper:24785407,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;iPTMnet,7,3,1,24785407
P12931,P16035,SRC,TIMP2,True,False,False,False,False,False,1,PhosphoSite:30227959,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,30227959
P31749,P19634,AKT1,SLC9A1,True,True,False,True,True,False,5,PhosphoSite:10400637;PhosphoSite:16475831;PhosphoSite:18757828;PhosphoSite:20026127;PhosphoSite:33655882,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,9,5,5,10400637;16475831;18757828;20026127;33655882
P06493,P38919,CDK1,EIF4A3,True,False,False,False,False,False,2,PhosphoSite:30784594;ProtMapper:33008628,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,5,2,2,30784594;33008628
P51812,Q16821,RPS6KA3,PPP1R3A,True,False,False,False,False,False,3,KEA:10648825;KEA:17570479;PhosphoSite:10748124,HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,12,5,3,10648825;10748124;17570479
P17612,Q06210,PRKACA,GFPT1,True,False,False,False,False,False,2,PhosphoSite:10806197;PhosphoSite:9836513,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;iPTMnet;phosphoELM_MIMP,9,4,2,10806197;9836513
Q00535,Q9Y210,CDK5,TRPC6,True,False,False,False,False,False,1,PhosphoSite:28877958,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,28877958
P06493,P21333,CDK1,FLNA,True,False,False,False,False,False,7,KEA:17408621;KEA:17570479;KEA:18669648;PhosphoSite:17408621;PhosphoSite:25445790;ProtMapper:17408621;ProtMapper:25445790,HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper;iPTMnet;phosphoELM_MIMP,14,5,4,17408621;17570479;18669648;25445790
Q99759,P08151,MAP3K3,GLI1,True,False,False,False,False,False,5,PhosphoSite:26190112;PhosphoSite:28562331;PhosphoSite:29662197;PhosphoSite:32102879;ProtMapper:29662197,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Sparser_ProtMapper,5,2,4,26190112;28562331;29662197;32102879
P17252,O75469,PRKCA,NR1I2,True,False,False,False,False,False,3,PhosphoSite:19617467;PhosphoSite:22829544;PhosphoSite:26534988,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,3,19617467;22829544;26534988
P11802,Q13950,CDK4,RUNX2,True,False,False,False,False,False,2,PhosphoSite:16407259;PhosphoSite:21913213,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,2,16407259;21913213
Q16539,P55273,MAPK14,CDKN2D,True,False,False,False,False,False,3,PhosphoSite:19063602;PhosphoSite:29531090;PhosphoSite:32874495,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,3,19063602;29531090;32874495
O14965,O14777,AURKA,NDC80,True,False,False,False,False,False,12,HPRD:14602875;PhosphoSite:17129782;PhosphoSite:25268173;PhosphoSite:25987563;PhosphoSite:26166783;PhosphoSite:29142109;PhosphoSite:29187526;PhosphoSite:30409912;PhosphoSite:32027339;PhosphoSite:33988677;ProtMapper:31872801;ProtMapper:33988677,HPRD;PhosphoPoint;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;Sparser_ProtMapper;iPTMnet,7,5,11,14602875;17129782;25268173;25987563;26166783;29142109;29187526;30409912;31872801;32027339;33988677
Q9UQM7,Q14457,CAMK2A,BECN1,True,False,False,False,False,False,1,PhosphoSite:24685158,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper,3,2,1,24685158
O15530,Q99683,PDPK1,MAP3K5,True,False,False,False,False,False,3,KEA:11920685;KEA:15755722;phosphoELM:15755722,KEA;PhosphoSite_KEA;PhosphoSite_ProtMapper;ProtMapper;iPTMnet;phosphoELM,6,4,2,11920685;15755722
Q99683,O15530,MAP3K5,PDPK1,True,False,False,False,False,False,3,PhosphoSite:22544756;ProtMapper:28092656;dbPTM:22544756,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;dbPTM;iPTMnet,9,5,2,22544756;28092656
P45983,P35222,MAPK8,CTNNB1,True,False,False,False,False,False,13,InnateDB:19667122;PhosphoSite:12027456;PhosphoSite:12077367;PhosphoSite:17260019;PhosphoSite:17306568;PhosphoSite:18573912;PhosphoSite:19061640;PhosphoSite:21383695;PhosphoSite:25297629;PhosphoSite:27835580;PhosphoSite:30413483;PhosphoSite:9065402;ProtMapper:22369945,HPRD_MIMP;InnateDB;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;iPTMnet;phosphoELM_MIMP,10,5,13,12027456;12077367;17260019;17306568;18573912;19061640;19667122;21383695;22369945;25297629;27835580;30413483;9065402
O14920,Q6P2E9,IKBKB,EDC4,True,False,False,False,False,False,1,PhosphoSite:30467221,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,1,30467221
Q96GD4,Q9Y266,AURKB,NUDC,True,False,False,False,False,False,2,PhosphoSite:27074040;ProtMapper:27074040,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper,4,2,1,27074040
P49760,O60829,CLK2,PAGE4,True,False,False,False,False,False,3,PhosphoSite:24559171;PhosphoSite:26242913;PhosphoSite:28289210,PhosphoSite;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper,4,2,3,24559171;26242913;28289210
Q05513,Q6STE5,PRKCZ,SMARCD3,True,False,False,False,False,False,1,PhosphoSite:23219531,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;iPTMnet,4,3,1,23219531
P31749,Q9UKV3,AKT1,ACIN1,True,False,False,False,False,False,3,PhosphoSite:18559500;dbPTM:17287340;dbPTM:18559500,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;dbPTM;iPTMnet;phosphoELM_MIMP,9,5,2,17287340;18559500
O60674,P62993,JAK2,GRB2,True,True,False,True,True,False,8,HINT:8536716;HINT:8950973;HPRD:7500025;Lit-BM-17:17474147;Lit-BM-17:7500025;Lit-BM-17:8536716;Lit-BM-17:8950973;PhosphoSite:19273609,HINT;HPRD;HPRD_MIMP;Lit-BM-17;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,14,9,5,17474147;19273609;7500025;8536716;8950973
