rank,term,p_value,z_score,combined_score,overlap_genes,adjusted_p_value,old_p_value,old_adjusted_p_value,neg_log10_adj_p,overlap_count
231,ATF6-mediated Unfolded Protein Response (GO:0036500),0.014908284799373634,81.40816326530613,342.3895623444841,['XBP1'],0.05939268299105303,0,0,1.226267055563347,1
232,IRE1-mediated Unfolded Protein Response (GO:0036498),0.014908284799373634,81.40816326530613,342.3895623444841,['XBP1'],0.05939268299105303,0,0,1.226267055563347,1
233,Negative Regulation Of Plasminogen Activation (GO:0010757),0.014908284799373634,81.40816326530613,342.3895623444841,['SERPINE1'],0.05939268299105303,0,0,1.226267055563347,1
234,Regulation Of Ketone Biosynthetic Process (GO:0010566),0.014908284799373634,81.40816326530613,342.3895623444841,['EGR1'],0.05939268299105303,0,0,1.226267055563347,1
235,Negative Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070303),0.014908284799373634,81.40816326530613,342.3895623444841,['MYC'],0.05939268299105303,0,0,1.226267055563347,1
236,Angiotensin-Activated Signaling Pathway (GO:0038166),0.014908284799373634,81.40816326530613,342.3895623444841,['SRC'],0.05939268299105303,0,0,1.226267055563347,1
237,Neurotrophin TRK Receptor Signaling Pathway (GO:0048011),0.014908284799373634,81.40816326530613,342.3895623444841,['DDIT4'],0.05939268299105303,0,0,1.226267055563347,1
238,Regulation Of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432),0.014908284799373634,81.40816326530613,342.3895623444841,['HSPA1A'],0.05939268299105303,0,0,1.226267055563347,1
239,Clathrin Coat Disassembly (GO:0072318),0.014908284799373634,81.40816326530613,342.3895623444841,['HSPA8'],0.05939268299105303,0,0,1.226267055563347,1
240,Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),0.014908284799373634,81.40816326530613,342.3895623444841,['TLR4'],0.05939268299105303,0,0,1.226267055563347,1
241,Positive Regulation Of Hormone Metabolic Process (GO:0032352),0.014908284799373634,81.40816326530613,342.3895623444841,['EGR1'],0.05939268299105303,0,0,1.226267055563347,1
242,Positive Regulation Of Kidney Development (GO:0090184),0.014908284799373634,81.40816326530613,342.3895623444841,['MYC'],0.05939268299105303,0,0,1.226267055563347,1
243,Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394),0.014908284799373634,81.40816326530613,342.3895623444841,['SRC'],0.05939268299105303,0,0,1.226267055563347,1
244,Histone H4-K12 Acetylation (GO:0043983),0.014908284799373634,81.40816326530613,342.3895623444841,['JADE2'],0.05939268299105303,0,0,1.226267055563347,1
245,Positive Regulation Of Striated Muscle Contraction (GO:0045989),0.014908284799373634,81.40816326530613,342.3895623444841,['RGS2'],0.05939268299105303,0,0,1.226267055563347,1
246,Positive Regulation Of Synaptic Plasticity (GO:0031915),0.014908284799373634,81.40816326530613,342.3895623444841,['CDC20'],0.05939268299105303,0,0,1.226267055563347,1
247,Intracellular Triglyceride Homeostasis (GO:0035356),0.014908284799373634,81.40816326530613,342.3895623444841,['XBP1'],0.05939268299105303,0,0,1.226267055563347,1
248,Mitotic Nuclear Membrane Disassembly (GO:0007077),0.014908284799373634,81.40816326530613,342.3895623444841,['PLK1'],0.05939268299105303,0,0,1.226267055563347,1
249,Regulation Of Fat Cell Differentiation (GO:0045598),0.015132735762129949,11.345319634703197,47.54704276850611,"['XBP1', 'ID2']",0.05980457173193756,0,0,1.223265615308214,2
250,Defense Response To Gram-negative Bacterium (GO:0050829),0.015132735762129949,11.345319634703197,47.54704276850611,"['SERPINE1', 'TLR4']",0.05980457173193756,0,0,1.223265615308214,2
251,Positive Regulation Of Interleukin-6 Production (GO:0032755),0.015517162822490733,11.191441441441441,46.62140287744705,"['XBP1', 'TLR4']",0.06107950943673643,0,0,1.2141044596603765,2
252,Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.01579018127471118,4.442501986604609,18.429128507306682,"['XBP1', 'SERPINE1', 'SPP1', 'GNAS']",0.061907536108788276,0,0,1.2082564803620073,4
253,Regulation Of TOR Signaling (GO:0032006),0.0162985561731684,10.895833333333334,44.85464558420347,"['RRAGA', 'DDIT4']",0.06357220144699774,0,0,1.196732749089771,2
254,Response To Insulin (GO:0032868),0.016695477638347864,10.753787878787879,44.01113934918422,"['XBP1', 'INSIG1']",0.06357220144699774,0,0,1.196732749089771,2
255,Response To Type II Interferon (GO:0034341),0.01709651921653639,10.615384615384615,43.192730302148284,"['CD40', 'TLR4']",0.06357220144699774,0,0,1.196732749089771,2
256,Negative Regulation Of Intracellular Transport (GO:0032387),0.017371741450283952,67.83673469387755,274.9362107684438,['INSIG1'],0.06357220144699774,0,0,1.196732749089771,1
257,Negative Regulation Of Muscle Cell Differentiation (GO:0051148),0.017371741450283952,67.83673469387755,274.9362107684438,['ID2'],0.06357220144699774,0,0,1.196732749089771,1
258,Negative Regulation Of Muscle Hypertrophy (GO:0014741),0.017371741450283952,67.83673469387755,274.9362107684438,['RGS2'],0.06357220144699774,0,0,1.196732749089771,1
259,SREBP Signaling Pathway (GO:0032933),0.017371741450283952,67.83673469387755,274.9362107684438,['INSIG1'],0.06357220144699774,0,0,1.196732749089771,1
260,Negative Regulation Of Phospholipase Activity (GO:0010519),0.017371741450283952,67.83673469387755,274.9362107684438,['RGS2'],0.06357220144699774,0,0,1.196732749089771,1
261,Nonribosomal Peptide Biosynthetic Process (GO:0019184),0.017371741450283952,67.83673469387755,274.9362107684438,['CHAC1'],0.06357220144699774,0,0,1.196732749089771,1
262,Regulation Of Protein Localization To Cell Cortex (GO:1904776),0.017371741450283952,67.83673469387755,274.9362107684438,['PLK1'],0.06357220144699774,0,0,1.196732749089771,1
263,Positive Regulation Of DNA Demethylation (GO:1901537),0.017371741450283952,67.83673469387755,274.9362107684438,['USP7'],0.06357220144699774,0,0,1.196732749089771,1
264,Positive Regulation Of Astrocyte Differentiation (GO:0048711),0.017371741450283952,67.83673469387755,274.9362107684438,['ID2'],0.06357220144699774,0,0,1.196732749089771,1
265,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),0.017371741450283952,67.83673469387755,274.9362107684438,['NFKBIA'],0.06357220144699774,0,0,1.196732749089771,1
266,Stress-Induced Premature Senescence (GO:0090400),0.017371741450283952,67.83673469387755,274.9362107684438,['CDKN1A'],0.06357220144699774,0,0,1.196732749089771,1
267,Fructose Metabolic Process (GO:0006000),0.017371741450283952,67.83673469387755,274.9362107684438,['ALDOC'],0.06357220144699774,0,0,1.196732749089771,1
268,Positive Regulation Of Microtubule Nucleation (GO:0090063),0.017371741450283952,67.83673469387755,274.9362107684438,['HSPA1A'],0.06357220144699774,0,0,1.196732749089771,1
269,Mammary Gland Epithelial Cell Differentiation (GO:0060644),0.017371741450283952,67.83673469387755,274.9362107684438,['ID2'],0.06357220144699774,0,0,1.196732749089771,1
270,Cellular Response To Interleukin-1 (GO:0071347),0.017501658697958892,10.48048523206751,42.398379802278754,"['EGR1', 'CD40']",0.06357220144699774,0,0,1.196732749089771,2
271,Cytoskeleton-Dependent Cytokinesis (GO:0061640),0.017501658697958892,10.48048523206751,42.398379802278754,"['PLK1', 'KIF20A']",0.06357220144699774,0,0,1.196732749089771,2
272,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),0.017501658697958892,10.48048523206751,42.398379802278754,"['NFKBIA', 'USP7']",0.06357220144699774,0,0,1.196732749089771,2
273,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.017910873954623378,10.348958333333334,41.62710426921145,"['SRC', 'HSPA1A']",0.06482030574054175,0,0,1.1882889248447372,2
274,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),0.018324142941730272,10.220679012345679,40.877971632620635,"['PLK1', 'HSPA1A']",0.06487156130387711,0,0,1.1879456495108305,2
275,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.018324142941730272,10.220679012345679,40.877971632620635,"['NFKBIA', 'TLR4']",0.06487156130387711,0,0,1.1879456495108305,2
276,Regulation Of Interleukin-1 Beta Production (GO:0032651),0.018741443695737853,10.095528455284553,40.15009805248223,"['EGR1', 'TLR4']",0.06487156130387711,0,0,1.1879456495108305,2
277,Purine Ribonucleotide Metabolic Process (GO:0009150),0.018741443695737853,10.095528455284553,40.15009805248223,"['HSPA8', 'HSPA1A']",0.06487156130387711,0,0,1.1879456495108305,2
278,Regulation Of DNA-templated Transcription (GO:0006355),0.01898980424410468,2.3585251046025104,9.348846959046677,"['FOSL1', 'HSPA8', 'EGR1', 'XBP1', 'ID2', 'MYC', 'SPP1', 'E2F2', 'JADE2', 'IKZF1']",0.06487156130387711,0,0,1.1879456495108305,10
279,Response To Interleukin-1 (GO:0070555),0.019162754331397695,9.973393574297189,39.44264488506008,"['CD40', 'SRC']",0.06487156130387711,0,0,1.1879456495108305,2
280,Negative Regulation Of Cell Cycle (GO:0045786),0.019162754331397695,9.973393574297189,39.44264488506008,"['CDKN1A', 'PLK1']",0.06487156130387711,0,0,1.1879456495108305,2
281,Negative Regulation Of Angiogenesis (GO:0016525),0.019588053045278837,9.854166666666666,38.754815869716495,"['SERPINE1', 'E2F2']",0.06487156130387711,0,0,1.1879456495108305,2
282,Negative Regulation Of Binding (GO:0051100),0.019588053045278837,9.854166666666666,38.754815869716495,"['NFKBIA', 'CDKN1A']",0.06487156130387711,0,0,1.1879456495108305,2
283,Negative Regulation Of Lipase Activity (GO:0060192),0.01982916145118511,58.142857142857146,227.9549801512961,['RGS2'],0.06487156130387711,0,0,1.1879456495108305,1
284,Regulation Of Interleukin-23 Production (GO:0032667),0.01982916145118511,58.142857142857146,227.9549801512961,['TLR4'],0.06487156130387711,0,0,1.1879456495108305,1
285,Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253),0.01982916145118511,58.142857142857146,227.9549801512961,['MYC'],0.06487156130387711,0,0,1.1879456495108305,1
286,Nuclear Membrane Disassembly (GO:0051081),0.01982916145118511,58.142857142857146,227.9549801512961,['PLK1'],0.06487156130387711,0,0,1.1879456495108305,1
287,Bone Resorption (GO:0045453),0.01982916145118511,58.142857142857146,227.9549801512961,['SRC'],0.06487156130387711,0,0,1.1879456495108305,1
288,Cellular Response To Sterol Depletion (GO:0071501),0.01982916145118511,58.142857142857146,227.9549801512961,['INSIG1'],0.06487156130387711,0,0,1.1879456495108305,1
289,Positive Regulation Of Blood Pressure (GO:0045777),0.01982916145118511,58.142857142857146,227.9549801512961,['ID2'],0.06487156130387711,0,0,1.1879456495108305,1
290,Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589),0.01982916145118511,58.142857142857146,227.9549801512961,['HMOX1'],0.06487156130387711,0,0,1.1879456495108305,1
291,Response To Vitamin (GO:0033273),0.01982916145118511,58.142857142857146,227.9549801512961,['SPP1'],0.06487156130387711,0,0,1.1879456495108305,1
292,Response To Vitamin D (GO:0033280),0.01982916145118511,58.142857142857146,227.9549801512961,['SPP1'],0.06487156130387711,0,0,1.1879456495108305,1
293,Embryonic Digestive Tract Morphogenesis (GO:0048557),0.01982916145118511,58.142857142857146,227.9549801512961,['ID2'],0.06487156130387711,0,0,1.1879456495108305,1
294,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)",0.01982916145118511,58.142857142857146,227.9549801512961,['ALDOC'],0.06487156130387711,0,0,1.1879456495108305,1
295,Transcription-Coupled Nucleotide-Excision Repair (GO:0006283),0.01982916145118511,58.142857142857146,227.9549801512961,['USP7'],0.06487156130387711,0,0,1.1879456495108305,1
296,Positive Regulation Of Protein Kinase C Signaling (GO:0090037),0.01982916145118511,58.142857142857146,227.9549801512961,['CD40'],0.06487156130387711,0,0,1.1879456495108305,1
297,Intestinal Epithelial Cell Differentiation (GO:0060575),0.01982916145118511,58.142857142857146,227.9549801512961,['SRC'],0.06487156130387711,0,0,1.1879456495108305,1
298,Positive Regulation Of Synapse Maturation (GO:0090129),0.01982916145118511,58.142857142857146,227.9549801512961,['CDC20'],0.06487156130387711,0,0,1.1879456495108305,1
299,Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265),0.01982916145118511,58.142857142857146,227.9549801512961,['HSPA1A'],0.06487156130387711,0,0,1.1879456495108305,1
300,Regulation Of DNA Demethylation (GO:1901535),0.01982916145118511,58.142857142857146,227.9549801512961,['USP7'],0.06487156130387711,0,0,1.1879456495108305,1
301,Regulation Of DNA Methylation (GO:0044030),0.01982916145118511,58.142857142857146,227.9549801512961,['MYC'],0.06487156130387711,0,0,1.1879456495108305,1
302,Regulation Of DNA-templated Transcription Initiation (GO:2000142),0.01982916145118511,58.142857142857146,227.9549801512961,['FOSL1'],0.06487156130387711,0,0,1.1879456495108305,1
303,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.020014501508982346,5.5212765957446805,21.59535917043918,"['SRC', 'DDIT4', 'DUSP6']",0.0652618069005761,0,0,1.1853409060908024,3
304,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.02024165428659951,5.496887484901979,21.43793102563893,"['CD40', 'CASP10', 'HMOX1']",0.06578537643144841,0,0,1.1818706358838666,3
305,Negative Regulation Of Protein Kinase Activity (GO:0006469),0.020450527887125446,9.624031007751938,37.43504172973695,"['CDKN1A', 'SFN']",0.06609344671703618,0,0,1.1798415994511309,2
306,Positive Regulation Of Developmental Process (GO:0051094),0.020470237545964647,5.472710453283996,21.282184878476837,"['CDC20', 'XBP1', 'SRC']",0.06609344671703618,0,0,1.1798415994511309,3
307,Regulation Of Vesicle-Mediated Transport (GO:0060627),0.020887660803435404,9.512931034482758,36.80169347929862,"['USP7', 'SRC']",0.06690939943526614,0,0,1.1745128682392432,2
308,Inflammatory Response (GO:0006954),0.02116457399673745,5.401424527440416,20.82479543874002,"['CD40', 'TLR4', 'CXCL2']",0.06690939943526614,0,0,1.1745128682392432,3
309,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),0.021328695384006162,9.40435606060606,36.18515879365064,"['PLK1', 'HSPA1A']",0.06690939943526614,0,0,1.1745128682392432,2
310,Positive Regulation Of MAP Kinase Activity (GO:0043406),0.02177361021578966,9.298220973782772,35.5848177883064,"['CD40', 'TLR4']",0.06690939943526614,0,0,1.1745128682392432,2
311,Regulation Of Inflammatory Response (GO:0050727),0.022110403168695048,5.3091839482897925,20.237053883333374,"['NFKBIA', 'SERPINE1', 'TLR4']",0.06690939943526614,0,0,1.1745128682392432,3
312,Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),0.022280559123686802,50.87244897959184,193.52086993316271,['XBP1'],0.06690939943526614,0,0,1.1745128682392432,1
313,Negative Regulation Of Leukocyte Migration (GO:0002686),0.022280559123686802,50.87244897959184,193.52086993316271,['HMOX1'],0.06690939943526614,0,0,1.1745128682392432,1
314,Negative Regulation Of Lipid Localization (GO:1905953),0.022280559123686802,50.87244897959184,193.52086993316271,['NFKBIA'],0.06690939943526614,0,0,1.1745128682392432,1
315,I-kappaB Phosphorylation (GO:0007252),0.022280559123686802,50.87244897959184,193.52086993316271,['TLR4'],0.06690939943526614,0,0,1.1745128682392432,1
316,T-helper 1 Type Immune Response (GO:0042088),0.022280559123686802,50.87244897959184,193.52086993316271,['TLR4'],0.06690939943526614,0,0,1.1745128682392432,1
317,Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862),0.022280559123686802,50.87244897959184,193.52086993316271,['INSIG1'],0.06690939943526614,0,0,1.1745128682392432,1
318,Negative Regulation Of Protein Maturation (GO:1903318),0.022280559123686802,50.87244897959184,193.52086993316271,['CHAC1'],0.06690939943526614,0,0,1.1745128682392432,1
319,Negative Regulation Of Telomerase Activity (GO:0051974),0.022280559123686802,50.87244897959184,193.52086993316271,['SRC'],0.06690939943526614,0,0,1.1745128682392432,1
320,Regulation Of Tau-Protein Kinase Activity (GO:1902947),0.022280559123686802,50.87244897959184,193.52086993316271,['EGR1'],0.06690939943526614,0,0,1.1745128682392432,1
321,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),0.022280559123686802,50.87244897959184,193.52086993316271,['TLR4'],0.06690939943526614,0,0,1.1745128682392432,1
322,Response To Interleukin-4 (GO:0070670),0.022280559123686802,50.87244897959184,193.52086993316271,['XBP1'],0.06690939943526614,0,0,1.1745128682392432,1
323,Positive Regulation Of Epidermis Development (GO:0045684),0.022280559123686802,50.87244897959184,193.52086993316271,['SFN'],0.06690939943526614,0,0,1.1745128682392432,1
324,Error-Prone Translesion Synthesis (GO:0042276),0.022280559123686802,50.87244897959184,193.52086993316271,['POLE2'],0.06690939943526614,0,0,1.1745128682392432,1
325,Positive Regulation Of Hippo Signaling (GO:0035332),0.022280559123686802,50.87244897959184,193.52086993316271,['SRC'],0.06690939943526614,0,0,1.1745128682392432,1
326,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),0.022280559123686802,50.87244897959184,193.52086993316271,['MYC'],0.06690939943526614,0,0,1.1745128682392432,1
327,Positive Regulation Of Platelet Activation (GO:0010572),0.022280559123686802,50.87244897959184,193.52086993316271,['TLR4'],0.06690939943526614,0,0,1.1745128682392432,1
328,Protein Localization To Nuclear Envelope (GO:0090435),0.022280559123686802,50.87244897959184,193.52086993316271,['PLK1'],0.06690939943526614,0,0,1.1745128682392432,1
329,Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629),0.022280559123686802,50.87244897959184,193.52086993316271,['SERPINE1'],0.06690939943526614,0,0,1.1745128682392432,1
330,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.02307915647661279,5.220005297077779,19.67328847772697,"['CCNA2', 'TLR4', 'DUSP6']",0.06909759575422254,0,0,1.160537063607562,3
331,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),0.023572132192873366,5.1765169424743895,19.399981318373513,"['CD40', 'TLR4', 'HSPA1A']",0.06940124270298566,0,0,1.1586327529714082,3
332,Negative Regulation Of Hemostasis (GO:1900047),0.02472594881725805,45.21768707482993,167.3010120823387,['SERPINE1'],0.06940124270298566,0,0,1.1586327529714082,1
333,Negative Regulation Of Interleukin-17 Production (GO:0032700),0.02472594881725805,45.21768707482993,167.3010120823387,['TLR4'],0.06940124270298566,0,0,1.1586327529714082,1
334,Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029),0.02472594881725805,45.21768707482993,167.3010120823387,['HSPA1A'],0.06940124270298566,0,0,1.1586327529714082,1
335,Regulation Of Lamellipodium Morphogenesis (GO:2000392),0.02472594881725805,45.21768707482993,167.3010120823387,['SRC'],0.06940124270298566,0,0,1.1586327529714082,1
336,Negative Regulation Of Sprouting Angiogenesis (GO:1903671),0.02472594881725805,45.21768707482993,167.3010120823387,['E2F2'],0.06940124270298566,0,0,1.1586327529714082,1
337,Regulation Of Microtubule Nucleation (GO:0010968),0.02472594881725805,45.21768707482993,167.3010120823387,['HSPA1A'],0.06940124270298566,0,0,1.1586327529714082,1
338,Regulation Of Mitochondrial Depolarization (GO:0051900),0.02472594881725805,45.21768707482993,167.3010120823387,['SRC'],0.06940124270298566,0,0,1.1586327529714082,1
339,Regulation Of Phospholipase Activity (GO:0010517),0.02472594881725805,45.21768707482993,167.3010120823387,['RGS2'],0.06940124270298566,0,0,1.1586327529714082,1
340,Cell Proliferation In Forebrain (GO:0021846),0.02472594881725805,45.21768707482993,167.3010120823387,['KIF14'],0.06940124270298566,0,0,1.1586327529714082,1
341,Cellular Response To UV-A (GO:0071492),0.02472594881725805,45.21768707482993,167.3010120823387,['MMP1'],0.06940124270298566,0,0,1.1586327529714082,1
342,Regulation Of Synapse Maturation (GO:0090128),0.02472594881725805,45.21768707482993,167.3010120823387,['CDC20'],0.06940124270298566,0,0,1.1586327529714082,1
343,Positive Regulation Of B Cell Differentiation (GO:0045579),0.02472594881725805,45.21768707482993,167.3010120823387,['XBP1'],0.06940124270298566,0,0,1.1586327529714082,1
344,Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348),0.02472594881725805,45.21768707482993,167.3010120823387,['XBP1'],0.06940124270298566,0,0,1.1586327529714082,1
345,Positive Regulation Of Bone Resorption (GO:0045780),0.02472594881725805,45.21768707482993,167.3010120823387,['SPP1'],0.06940124270298566,0,0,1.1586327529714082,1
346,Response To Sterol (GO:0036314),0.02472594881725805,45.21768707482993,167.3010120823387,['INSIG1'],0.06940124270298566,0,0,1.1586327529714082,1
347,Positive Regulation Of Integrin Activation (GO:0033625),0.02472594881725805,45.21768707482993,167.3010120823387,['SRC'],0.06940124270298566,0,0,1.1586327529714082,1
348,Fatty Acid Homeostasis (GO:0055089),0.02472594881725805,45.21768707482993,167.3010120823387,['XBP1'],0.06940124270298566,0,0,1.1586327529714082,1
349,Positive Regulation Of Macrophage Differentiation (GO:0045651),0.02472594881725805,45.21768707482993,167.3010120823387,['ID2'],0.06940124270298566,0,0,1.1586327529714082,1
350,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770),0.02472594881725805,45.21768707482993,167.3010120823387,['TLR4'],0.06940124270298566,0,0,1.1586327529714082,1
351,Heme Catabolic Process (GO:0042167),0.02472594881725805,45.21768707482993,167.3010120823387,['HMOX1'],0.06940124270298566,0,0,1.1586327529714082,1
352,Progesterone Receptor Signaling Pathway (GO:0050847),0.02472594881725805,45.21768707482993,167.3010120823387,['SRC'],0.06940124270298566,0,0,1.1586327529714082,1
353,MAPK Cascade (GO:0000165),0.02499487952283687,8.6171875,31.789531066243494,"['MYC', 'DUSP6']",0.06995733985428564,0,0,1.1551667130379804,2
354,Cellular Response To Insulin Stimulus (GO:0032869),0.025470075176232815,8.527920962199312,31.299610767204847,"['XBP1', 'INSIG1']",0.07108597252575712,0,0,1.148216090630222,2
355,Negative Regulation Of Fibrinolysis (GO:0051918),0.027165344857992397,40.69387755102041,146.73452100035948,['SERPINE1'],0.07333158666583739,0,0,1.134708918130491,1
356,Negative Regulation Of Myotube Differentiation (GO:0010832),0.027165344857992397,40.69387755102041,146.73452100035948,['XBP1'],0.07333158666583739,0,0,1.134708918130491,1
357,Regulation Of Mesenchymal Cell Proliferation (GO:0010464),0.027165344857992397,40.69387755102041,146.73452100035948,['MYC'],0.07333158666583739,0,0,1.134708918130491,1
358,Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070861),0.027165344857992397,40.69387755102041,146.73452100035948,['INSIG1'],0.07333158666583739,0,0,1.134708918130491,1
359,Positive Regulation Of Coagulation (GO:0050820),0.027165344857992397,40.69387755102041,146.73452100035948,['SERPINE1'],0.07333158666583739,0,0,1.134708918130491,1
360,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103),0.027165344857992397,40.69387755102041,146.73452100035948,['XBP1'],0.07333158666583739,0,0,1.134708918130491,1
361,Positive Regulation Of Hemostasis (GO:1900048),0.027165344857992397,40.69387755102041,146.73452100035948,['SERPINE1'],0.07333158666583739,0,0,1.134708918130491,1
362,Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101),0.027165344857992397,40.69387755102041,146.73452100035948,['CDC20'],0.07333158666583739,0,0,1.134708918130491,1
363,Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842),0.027165344857992397,40.69387755102041,146.73452100035948,['CDC20'],0.07333158666583739,0,0,1.134708918130491,1
364,Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437),0.027165344857992397,40.69387755102041,146.73452100035948,['INSIG1'],0.07333158666583739,0,0,1.134708918130491,1
365,Regulation Of Astrocyte Differentiation (GO:0048710),0.027165344857992397,40.69387755102041,146.73452100035948,['ID2'],0.07333158666583739,0,0,1.134708918130491,1
366,Negative Regulation Of Cell Division (GO:0051782),0.027165344857992397,40.69387755102041,146.73452100035948,['MYC'],0.07333158666583739,0,0,1.134708918130491,1
367,Positive Regulation Of Kinase Activity (GO:0033674),0.0279010087799889,8.107843137254902,29.018720027145317,"['CCNA2', 'CDKN1A']",0.07511225251942516,0,0,1.124289213894,2
368,Regulation Of Neuron Apoptotic Process (GO:0043523),0.0283980432384044,8.028721682847896,28.593770697553435,"['EGR1', 'KIF14']",0.07576056069968967,0,0,1.1205568198036198,2
369,Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341),0.029598761568907096,36.99257884972171,130.2147194065139,['TLR4'],0.07576056069968967,0,0,1.1205568198036198,1
370,DNA Strand Elongation Involved In DNA Replication (GO:0006271),0.029598761568907096,36.99257884972171,130.2147194065139,['PCNA'],0.07576056069968967,0,0,1.1205568198036198,1
371,Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745),0.029598761568907096,36.99257884972171,130.2147194065139,['NFKBIA'],0.07576056069968967,0,0,1.1205568198036198,1
372,MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755),0.029598761568907096,36.99257884972171,130.2147194065139,['TLR4'],0.07576056069968967,0,0,1.1205568198036198,1
373,Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795),0.029598761568907096,36.99257884972171,130.2147194065139,['HSPA1A'],0.07576056069968967,0,0,1.1205568198036198,1
374,Adipose Tissue Development (GO:0060612),0.029598761568907096,36.99257884972171,130.2147194065139,['XBP1'],0.07576056069968967,0,0,1.1205568198036198,1
375,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),0.029598761568907096,36.99257884972171,130.2147194065139,['HMOX1'],0.07576056069968967,0,0,1.1205568198036198,1
376,Porphyrin-Containing Compound Catabolic Process (GO:0006787),0.029598761568907096,36.99257884972171,130.2147194065139,['HMOX1'],0.07576056069968967,0,0,1.1205568198036198,1
377,Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264),0.029598761568907096,36.99257884972171,130.2147194065139,['PCNA'],0.07576056069968967,0,0,1.1205568198036198,1
378,Relaxation Of Cardiac Muscle (GO:0055119),0.029598761568907096,36.99257884972171,130.2147194065139,['RGS2'],0.07576056069968967,0,0,1.1205568198036198,1
379,Steroid Catabolic Process (GO:0006706),0.029598761568907096,36.99257884972171,130.2147194065139,['SPP1'],0.07576056069968967,0,0,1.1205568198036198,1
380,Fibrinolysis (GO:0042730),0.029598761568907096,36.99257884972171,130.2147194065139,['SERPINE1'],0.07576056069968967,0,0,1.1205568198036198,1
381,Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428),0.029598761568907096,36.99257884972171,130.2147194065139,['TLR4'],0.07576056069968967,0,0,1.1205568198036198,1
382,Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039),0.029598761568907096,36.99257884972171,130.2147194065139,['TIMM9'],0.07576056069968967,0,0,1.1205568198036198,1
383,Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586),0.029598761568907096,36.99257884972171,130.2147194065139,['HMOX1'],0.07576056069968967,0,0,1.1205568198036198,1
384,Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262),0.029598761568907096,36.99257884972171,130.2147194065139,['PCNA'],0.07576056069968967,0,0,1.1205568198036198,1
385,Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614),0.029598761568907096,36.99257884972171,130.2147194065139,['RGS2'],0.07576056069968967,0,0,1.1205568198036198,1
386,Negative Regulation Of Coagulation (GO:0050819),0.029598761568907096,36.99257884972171,130.2147194065139,['SERPINE1'],0.07576056069968967,0,0,1.1205568198036198,1
387,Response To Tumor Necrosis Factor (GO:0034612),0.02991047692165705,7.800314465408805,27.37556602865933,"['NFKBIA', 'CD40']",0.07636059741239577,0,0,1.1171306825322738,2
388,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.030421664588174364,7.72702492211838,26.987409356009476,"['CASP10', 'MYC']",0.0774654758070007,0,0,1.1108918072632916,2
